f_timestamp,f_id,cluster_data,f_u_id
2023-03-24T21:00:32.135000Z,1215,"[[2.269198, 11.444695, 'cam_149']]",3
2023-03-24T21:00:32.135000Z,1697,"[[3.2032583, 16.812042, 'cam_149']]",-1
2023-03-24T21:00:32.135000Z,6780,"[[6.582166, 9.474331, 'cam_149']]",-1
2023-03-24T21:00:32.135000Z,7837,"[[0.53193265, 14.420397, 'cam_149']]",-1
2023-03-24T21:00:32.135000Z,8089,"[[4.178215, 23.63976, 'cam_149']]",-1
2023-03-24T21:00:32.243000Z,3523,"[[4.4638867, 7.880828, 'cam_142']]",-1
2023-03-24T21:00:32.243000Z,1044,"[[4.2181253, 11.340394, 'cam_142'], [2.6591318, 10.374016, 'cam_142']]",-1
2023-03-24T21:00:32.324000Z,5716,"[[2.2818289, 11.462204, 'cam_149']]",3
2023-03-24T21:00:32.324000Z,9782,"[[3.2198012, 16.859419, 'cam_149']]",-1
2023-03-24T21:00:32.324000Z,1667,"[[6.588239, 9.457094, 'cam_149']]",-1
2023-03-24T21:00:32.324000Z,4939,"[[0.5154851, 14.416217, 'cam_149']]",-1
2023-03-24T21:00:32.324000Z,2993,"[[4.1901884, 23.734163, 'cam_149']]",-1
2023-03-24T21:00:32.413000Z,2100,"[[4.200659, 24.102146, 'cam_149']]",-1
2023-03-24T21:00:32.413000Z,4225,"[[0.5145152, 14.420017, 'cam_149']]",-1
2023-03-24T21:00:32.413000Z,5728,"[[6.596126, 9.450408, 'cam_149']]",-1
2023-03-24T21:00:32.413000Z,4569,"[[3.2506726, 16.886786, 'cam_149']]",6
2023-03-24T21:00:32.413000Z,4936,"[[2.3446345, 11.501005, 'cam_149']]",3
2023-03-24T21:00:32.572000Z,1778,"[[2.3422565, 11.589385, 'cam_149']]",-1
2023-03-24T21:00:32.572000Z,1111,"[[3.361694, 16.796495, 'cam_149']]",-1
2023-03-24T21:00:32.572000Z,3277,"[[4.1959457, 24.478205, 'cam_149']]",-1
2023-03-24T21:00:32.647000Z,1819,"[[4.3708415, 15.89585, 'cam_140']]",-1
2023-03-24T21:00:32.647000Z,9062,"[[2.0530918, 19.203373, 'cam_140']]",-1
2023-03-24T21:00:32.774000Z,2627,"[[4.2096825, 24.761433, 'cam_149']]",-1
2023-03-24T21:00:32.774000Z,9775,"[[3.403016, 16.812056, 'cam_149']]",-1
2023-03-24T21:00:32.774000Z,2552,"[[2.360023, 11.633213, 'cam_149']]",3
2023-03-24T21:00:32.879000Z,4439,"[[2.080493, 19.189014, 'cam_140'], [1.715115, 17.24288, 'cam_140']]",6
2023-03-24T21:00:32.879000Z,6498,"[[4.600613, 15.617025, 'cam_140']]",-1
2023-03-24T21:00:32.936000Z,8593,"[[10.938875, 10.117573, 'cam_145']]",-1
2023-03-24T21:00:32.936000Z,2881,"[[8.059589, 5.5786657, 'cam_145']]",-1
2023-03-24T21:00:33.043000Z,3679,"[[7.1362505, 2.9584498, 'cam_133']]",-1
2023-03-24T21:00:33.043000Z,3324,"[[11.111679, -1.0962876, 'cam_133']]",-1
2023-03-24T21:00:33.043000Z,3891,"[[2.8094149, 2.5639608, 'cam_133']]",-1
2023-03-24T21:00:33.043000Z,2790,"[[7.331002, 7.145129, 'cam_133']]",-1
2023-03-24T21:00:33.043000Z,2648,"[[5.226225, 6.1889443, 'cam_133']]",-1
2023-03-24T21:00:33.166000Z,5314,"[[4.6778984, 15.647454, 'cam_140']]",-1
2023-03-24T21:00:33.166000Z,8079,"[[1.7117007, 17.242022, 'cam_140'], [2.131355, 19.00096, 'cam_140']]",-1
2023-03-24T21:00:33.258000Z,7237,"[[16.171026, 6.3620844, 'cam_141']]",-1
2023-03-24T21:00:33.361000Z,7596,"[[4.3740215, 12.782026, 'cam_151']]",-1
2023-03-24T21:00:33.416000Z,8197,"[[10.905817, -11.060007, 'cam_145']]",-1
2023-03-24T21:00:33.416000Z,7355,"[[10.090468, 9.265907, 'cam_145']]",-1
2023-03-24T21:00:33.416000Z,7295,"[[7.682188, 5.7236376, 'cam_145']]",-1
2023-03-24T21:00:33.548000Z,2201,"[[11.639257, -1.3520569, 'cam_133']]",-1
2023-03-24T21:00:33.548000Z,3421,"[[5.233868, 6.076621, 'cam_133']]",-1
2023-03-24T21:00:33.548000Z,4555,"[[2.815545, 2.5616367, 'cam_133']]",-1
2023-03-24T21:00:33.548000Z,5034,"[[7.272568, 6.7193117, 'cam_133']]",-1
2023-03-24T21:00:33.548000Z,2326,"[[7.038596, 2.7394037, 'cam_133']]",-1
2023-03-24T21:00:33.636000Z,5135,"[[4.9421782, 15.428644, 'cam_140']]",-1
2023-03-24T21:00:33.636000Z,4009,"[[1.6630859, 17.488398, 'cam_140'], [2.286132, 18.633436, 'cam_140']]",-1
2023-03-24T21:00:33.773000Z,5855,"[[9.486262, 9.081159, 'cam_145']]",-1
2023-03-24T21:00:33.773000Z,2121,"[[7.574315, 5.7338705, 'cam_145']]",-1
2023-03-24T21:00:33.773000Z,7389,"[[11.746317, -14.331068, 'cam_145']]",-1
2023-03-24T21:00:33.874000Z,4370,"[[5.111408, 15.20459, 'cam_140']]",-1
2023-03-24T21:00:33.874000Z,3247,"[[1.709271, 17.25744, 'cam_140'], [2.398667, 18.43653, 'cam_140']]",-1
2023-03-24T21:00:33.933000Z,5691,"[[8.844641, 8.786089, 'cam_145']]",-1
2023-03-24T21:00:33.933000Z,1523,"[[-4.4413376, 9.736702, 'cam_145']]",-1
2023-03-24T21:00:34.058000Z,1318,"[[4.6058917, 12.729842, 'cam_151'], [2.4122248, 13.457077, 'cam_151'], [2.79843, 13.547272, 'cam_151']]",-1
2023-03-24T21:00:34.157000Z,5818,"[[2.5501964, 17.950508, 'cam_140'], [1.7285906, 17.182627, 'cam_140']]",-1
2023-03-24T21:00:34.157000Z,9475,"[[5.2073045, 15.182706, 'cam_140']]",-1
2023-03-24T21:00:34.297000Z,7091,"[[5.2401958, 15.276112, 'cam_140']]",-1
2023-03-24T21:00:34.297000Z,8863,"[[1.7169292, 17.210863, 'cam_140'], [2.5625937, 17.910547, 'cam_140']]",-1
2023-03-24T21:00:34.400000Z,3667,"[[8.2878475, 8.294627, 'cam_145']]",-1
2023-03-24T21:00:34.400000Z,8307,"[[142.73952, -30.872139, 'cam_145']]",-1
2023-03-24T21:00:34.466000Z,7384,"[[8.294171, 8.306048, 'cam_145']]",-1
2023-03-24T21:00:34.466000Z,6466,"[[112.67163, -23.063766, 'cam_145']]",-1
2023-03-24T21:00:34.581000Z,5558,"[[3.6879632, 10.248764, 'cam_142'], [1.7814326, 10.682236, 'cam_142']]",-1
2023-03-24T21:00:34.581000Z,1133,"[[4.4581723, 7.8816633, 'cam_142']]",-1
2023-03-24T21:00:34.581000Z,7017,"[[4.5743575, 12.060098, 'cam_142']]",-1
2023-03-24T21:00:34.666000Z,1923,"[[2.5985272, 17.781443, 'cam_140'], [1.7079133, 17.269997, 'cam_140']]",6
2023-03-24T21:00:34.666000Z,7453,"[[5.4119415, 15.138475, 'cam_140']]",2
2023-03-24T21:00:34.815000Z,5960,"[[8.096953, 8.289222, 'cam_145']]",-1
2023-03-24T21:00:34.815000Z,4464,"[[37.11668, -2.907821, 'cam_145']]",-1
2023-03-24T21:00:34.815000Z,1603,"[[7.077291, 5.627944, 'cam_145']]",-1
2023-03-24T21:00:34.919000Z,6515,"[[8.396352, 8.011828, 'cam_145']]",-1
2023-03-24T21:00:34.919000Z,3207,"[[7.156625, 5.5492306, 'cam_145']]",-1
2023-03-24T21:00:34.978000Z,6277,"[[8.400611, 7.8212132, 'cam_145']]",-1
2023-03-24T21:00:34.978000Z,1778,"[[7.193125, 5.506404, 'cam_145']]",-1
2023-03-24T21:00:35.101000Z,6020,"[[3.768856, 10.168397, 'cam_142'], [2.0849607, 10.731022, 'cam_142']]",-1
2023-03-24T21:00:35.101000Z,1133,"[[4.4447455, 7.917818, 'cam_142']]",-1
2023-03-24T21:00:35.101000Z,3754,"[[4.5612335, 12.113324, 'cam_142']]",-1
2023-03-24T21:00:35.204000Z,3372,"[[4.5661044, 12.21083, 'cam_142']]",-1
2023-03-24T21:00:35.204000Z,8662,"[[3.8782773, 10.154181, 'cam_142']]",-1
2023-03-24T21:00:35.293000Z,7846,"[[4.695049, 12.780339, 'cam_151'], [2.981173, 13.316852, 'cam_151']]",-1
2023-03-24T21:00:35.382000Z,8407,"[[7.151104, 5.5010877, 'cam_145']]",-1
2023-03-24T21:00:35.382000Z,6692,"[[8.004096, 7.6818643, 'cam_145']]",-1
2023-03-24T21:00:35.430000Z,6215,"[[10.191471, 5.0267706, 'cam_145']]",-1
2023-03-24T21:00:35.536000Z,4511,"[[4.069937, 10.089785, 'cam_142']]",-1
2023-03-24T21:00:35.536000Z,8873,"[[4.5386543, 12.205529, 'cam_142']]",-1
2023-03-24T21:00:35.623000Z,6634,"[[5.6597624, 15.109345, 'cam_140']]",2
2023-03-24T21:00:35.623000Z,3023,"[[2.8683605, 17.007702, 'cam_140']]",-1
2023-03-24T21:00:35.662000Z,5849,"[[4.5300756, 12.252301, 'cam_142']]",2
2023-03-24T21:00:35.662000Z,5725,"[[4.06769, 10.015168, 'cam_142']]",-1
2023-03-24T21:00:35.662000Z,5301,"[[4.434756, 7.969081, 'cam_142']]",-1
2023-03-24T21:00:35.747000Z,7248,"[[7.7918673, 7.617653, 'cam_145']]",-1
2023-03-24T21:00:35.747000Z,9005,"[[9.440325, 5.4054627, 'cam_145']]",-1
2023-03-24T21:00:35.858000Z,1858,"[[5.621177, 4.206701, 'cam_133'], [7.0696373, 3.5880463, 'cam_133']]",-1
2023-03-24T21:00:35.858000Z,3904,"[[2.9727576, 2.455, 'cam_133']]",-1
2023-03-24T21:00:35.858000Z,3076,"[[13.82328, -2.4504511, 'cam_133']]",-1
2023-03-24T21:00:36.041000Z,7241,"[[4.537513, 12.259255, 'cam_142']]",2
2023-03-24T21:00:36.041000Z,3159,"[[4.2170873, 9.996815, 'cam_142']]",-1
2023-03-24T21:00:36.114000Z,3658,"[[2.0810845, 19.1073, 'cam_140']]",-1
2023-03-24T21:00:36.114000Z,9131,"[[5.6715117, 15.160351, 'cam_140']]",2
2023-03-24T21:00:36.114000Z,3767,"[[2.9763858, 16.655201, 'cam_140']]",-1
2023-03-24T21:00:36.157000Z,5088,"[[4.275455, 9.969462, 'cam_142']]",-1
2023-03-24T21:00:36.157000Z,4893,"[[4.5403194, 12.250026, 'cam_142']]",-1
2023-03-24T21:00:36.247000Z,5048,"[[3.4639187, 29.495943, 'cam_149']]",-1
2023-03-24T21:00:36.247000Z,3175,"[[3.6740372, 16.74868, 'cam_149']]",-1
2023-03-24T21:00:36.247000Z,7057,"[[6.4858804, 10.179627, 'cam_149']]",-1
2023-03-24T21:00:36.247000Z,9226,"[[3.6851082, 14.416259, 'cam_149']]",-1
2023-03-24T21:00:36.247000Z,3231,"[[5.4431634, 18.275688, 'cam_149']]",-1
2023-03-24T21:00:36.391000Z,2369,"[[13.5495205, -2.100704, 'cam_133']]",2
2023-03-24T21:00:36.391000Z,3765,"[[5.6452, 3.9924328, 'cam_133'], [6.849399, 3.0017624, 'cam_133']]",-1
2023-03-24T21:00:36.391000Z,3996,"[[3.3207994, 2.7818718, 'cam_133']]",-1
2023-03-24T21:00:36.502000Z,6860,"[[4.3785524, 9.923616, 'cam_142']]",-1
2023-03-24T21:00:36.502000Z,6186,"[[4.539877, 12.2448225, 'cam_142']]",-1
2023-03-24T21:00:36.563000Z,7258,"[[7.78642, 5.8835654, 'cam_145'], [7.491649, 7.485213, 'cam_145']]",-1
2023-03-24T21:00:36.694000Z,4223,"[[3.7525833, 14.752812, 'cam_149']]",-1
2023-03-24T21:00:36.694000Z,5267,"[[5.607513, 18.389584, 'cam_149']]",-1
2023-03-24T21:00:36.694000Z,8186,"[[6.2863307, 10.661421, 'cam_149']]",-1
2023-03-24T21:00:36.694000Z,1293,"[[3.9866066, 16.76127, 'cam_149']]",-1
2023-03-24T21:00:36.694000Z,2959,"[[3.4967613, 29.524986, 'cam_149']]",-1
2023-03-24T21:00:36.837000Z,1872,"[[7.2773337, 6.0921636, 'cam_145']]",-1
2023-03-24T21:00:37.031000Z,8356,"[[2.809033, 13.247579, 'cam_151'], [4.6960278, 12.77774, 'cam_151']]",-1
2023-03-24T21:00:37.165000Z,6623,"[[4.6971846, 12.777467, 'cam_151'], [2.811654, 13.255347, 'cam_151']]",-1
2023-03-24T21:00:37.261000Z,9608,"[[3.7905705, 2.9225757, 'cam_133']]",-1
2023-03-24T21:00:37.261000Z,8585,"[[6.404305, 3.241139, 'cam_133']]",-1
2023-03-24T21:00:37.261000Z,7707,"[[13.805149, -2.5250008, 'cam_133']]",-1
2023-03-24T21:00:37.261000Z,3431,"[[6.5622196, -0.68453276, 'cam_133']]",-1
2023-03-24T21:00:37.335000Z,6113,"[[4.5293417, 17.014305, 'cam_149'], [3.503051, 15.895662, 'cam_149']]",-1
2023-03-24T21:00:37.335000Z,4060,"[[5.6071043, 11.199887, 'cam_149']]",-1
2023-03-24T21:00:37.335000Z,5478,"[[3.5030348, 29.443953, 'cam_149']]",-1
2023-03-24T21:00:37.335000Z,6144,"[[6.561327, 18.845572, 'cam_149']]",-1
2023-03-24T21:00:37.410000Z,6100,"[[2.4243653, 17.797785, 'cam_140']]",-1
2023-03-24T21:00:37.410000Z,2601,"[[5.6506124, 15.171541, 'cam_140']]",-1
2023-03-24T21:00:37.410000Z,4172,"[[3.3124316, 15.449457, 'cam_140']]",-1
2023-03-24T21:00:37.475000Z,9019,"[[13.704615, -2.373758, 'cam_133']]",-1
2023-03-24T21:00:37.475000Z,4641,"[[6.427327, 3.4497232, 'cam_133']]",-1
2023-03-24T21:00:37.475000Z,2198,"[[3.8443353, 3.1000779, 'cam_133']]",-1
2023-03-24T21:00:37.475000Z,2385,"[[6.5146537, -1.0086865, 'cam_133']]",-1
2023-03-24T21:00:37.599000Z,4004,"[[5.4505253, 11.465032, 'cam_149']]",-1
2023-03-24T21:00:37.599000Z,1516,"[[3.499245, 29.4238, 'cam_149']]",-1
2023-03-24T21:00:37.599000Z,8028,"[[4.5325866, 17.11565, 'cam_149'], [3.5104976, 16.005833, 'cam_149']]",-1
2023-03-24T21:00:37.599000Z,9984,"[[6.6535416, 18.900356, 'cam_149']]",-1
2023-03-24T21:00:37.681000Z,9228,"[[4.0165944, 3.299945, 'cam_133']]",-1
2023-03-24T21:00:37.681000Z,1507,"[[6.3647666, -0.8456866, 'cam_133']]",-1
2023-03-24T21:00:37.681000Z,8566,"[[13.576572, -2.182227, 'cam_133']]",-1
2023-03-24T21:00:37.681000Z,6280,"[[6.49206, 3.373295, 'cam_133']]",-1
2023-03-24T21:00:37.734000Z,7974,"[[4.6522236, 17.22656, 'cam_149'], [3.5410793, 16.613455, 'cam_149']]",-1
2023-03-24T21:00:37.734000Z,6770,"[[6.934313, 19.013577, 'cam_149']]",-1
2023-03-24T21:00:37.734000Z,5827,"[[5.2760963, 12.230457, 'cam_149']]",-1
2023-03-24T21:00:37.734000Z,9557,"[[3.5134854, 29.413132, 'cam_149']]",-1
2023-03-24T21:00:37.810000Z,4722,"[[5.0576153, 9.657555, 'cam_142'], [2.8399224, 10.210707, 'cam_142'], [3.6536953, 9.989179, 'cam_142']]",-1
2023-03-24T21:00:37.810000Z,2936,"[[4.5598874, 12.223811, 'cam_142']]",-1
2023-03-24T21:00:37.873000Z,8941,"[[5.6493783, 15.189906, 'cam_140']]",2
2023-03-24T21:00:37.873000Z,5668,"[[3.460456, 14.975201, 'cam_140']]",-1
2023-03-24T21:00:37.873000Z,3787,"[[2.4916985, 17.673344, 'cam_140']]",-1
2023-03-24T21:00:37.913000Z,4162,"[[3.0073118, 10.400387, 'cam_142'], [3.6662831, 10.045429, 'cam_142'], [4.939116, 9.436523, 'cam_142']]",-1
2023-03-24T21:00:37.913000Z,5639,"[[4.5586824, 12.238637, 'cam_142']]",2
2023-03-24T21:00:38.068000Z,3782,"[[3.5320425, 29.410667, 'cam_149']]",-1
2023-03-24T21:00:38.068000Z,8472,"[[4.6926126, 17.195065, 'cam_149'], [3.5753696, 17.260063, 'cam_149']]",-1
2023-03-24T21:00:38.068000Z,1410,"[[7.209165, 18.81005, 'cam_149']]",-1
2023-03-24T21:00:38.068000Z,4193,"[[5.118234, 12.767764, 'cam_149']]",-1
2023-03-24T21:00:38.117000Z,7542,"[[4.6520824, 12.795917, 'cam_151'], [3.1182542, 13.158161, 'cam_151']]",3
2023-03-24T21:00:38.219000Z,7759,"[[13.702013, -2.3710043, 'cam_133']]",2
2023-03-24T21:00:38.219000Z,4587,"[[7.1645865, 2.8040416, 'cam_133']]",-1
2023-03-24T21:00:38.219000Z,1617,"[[5.96565, -1.0002213, 'cam_133']]",-1
2023-03-24T21:00:38.402000Z,1929,"[[4.6914215, 12.779386, 'cam_151']]",-1
2023-03-24T21:00:38.485000Z,9677,"[[8.588415, 4.489615, 'cam_145']]",-1
2023-03-24T21:00:38.535000Z,1231,"[[13.787295, -2.5053842, 'cam_133']]",2
2023-03-24T21:00:38.535000Z,2805,"[[7.4852448, 2.5606346, 'cam_133'], [6.4978657, 1.5996917, 'cam_133']]",-1
2023-03-24T21:00:38.535000Z,5092,"[[4.7408714, 2.9549875, 'cam_133']]",-1
2023-03-24T21:00:38.647000Z,4111,"[[7.6756825, 18.487059, 'cam_149']]",-1
2023-03-24T21:00:38.647000Z,1571,"[[4.837173, 12.896476, 'cam_149']]",-1
2023-03-24T21:00:38.647000Z,2878,"[[3.4563217, 29.45442, 'cam_149']]",-1
2023-03-24T21:00:38.647000Z,5143,"[[4.729602, 17.153057, 'cam_149']]",-1
2023-03-24T21:00:38.729000Z,8790,"[[13.642856, -2.2550435, 'cam_133']]",-1
2023-03-24T21:00:38.729000Z,9219,"[[7.51232, 2.5671432, 'cam_133'], [6.4907246, 1.5899646, 'cam_133']]",-1
2023-03-24T21:00:38.729000Z,7351,"[[4.686087, 3.0513175, 'cam_133']]",-1
2023-03-24T21:00:38.857000Z,7018,"[[6.503694, 1.5024232, 'cam_133'], [7.5880847, 2.5090804, 'cam_133']]",-1
2023-03-24T21:00:38.857000Z,2712,"[[13.619054, -2.2344537, 'cam_133']]",2
2023-03-24T21:00:38.857000Z,8884,"[[4.6636963, 3.0742278, 'cam_133']]",-1
2023-03-24T21:00:38.947000Z,4037,"[[5.6503177, 15.187958, 'cam_140']]",-1
2023-03-24T21:00:38.947000Z,9444,"[[2.4519238, 18.418814, 'cam_140']]",-1
2023-03-24T21:00:39.003000Z,5315,"[[3.4369674, 18.558437, 'cam_149']]",-1
2023-03-24T21:00:39.003000Z,7438,"[[7.945961, 18.58728, 'cam_149']]",-1
2023-03-24T21:00:39.003000Z,5893,"[[4.9060965, 12.920128, 'cam_149']]",-1
2023-03-24T21:00:39.003000Z,1895,"[[4.8343897, 17.082842, 'cam_149']]",-1
2023-03-24T21:00:39.003000Z,7531,"[[3.5447366, 29.388056, 'cam_149']]",-1
2023-03-24T21:00:39.114000Z,2789,"[[6.5439143, 1.4551376, 'cam_133'], [7.6564054, 2.4487553, 'cam_133']]",-1
2023-03-24T21:00:39.114000Z,9229,"[[4.6858974, 3.039941, 'cam_133']]",-1
2023-03-24T21:00:39.114000Z,4854,"[[13.562194, -2.183178, 'cam_133']]",2
2023-03-24T21:00:39.184000Z,7752,"[[6.513311, 7.870395, 'cam_145']]",-1
2023-03-24T21:00:39.228000Z,1535,"[[3.249748, 10.684954, 'cam_142'], [5.088436, 9.073546, 'cam_142'], [3.520852, 9.621627, 'cam_142']]",5
2023-03-24T21:00:39.228000Z,4905,"[[4.585965, 12.241351, 'cam_142']]",2
2023-03-24T21:00:39.323000Z,6045,"[[3.5156155, 29.412363, 'cam_149']]",-1
2023-03-24T21:00:39.323000Z,2518,"[[4.8638015, 12.950012, 'cam_149']]",-1
2023-03-24T21:00:39.323000Z,4113,"[[4.803825, 17.040895, 'cam_149']]",-1
2023-03-24T21:00:39.323000Z,6712,"[[3.6263514, 18.918169, 'cam_149']]",-1
2023-03-24T21:00:39.323000Z,6848,"[[7.9363317, 18.839949, 'cam_149']]",-1
2023-03-24T21:00:39.414000Z,5901,"[[5.6414213, 15.195415, 'cam_140']]",-1
2023-03-24T21:00:39.414000Z,1927,"[[3.55251, 14.567786, 'cam_140']]",-1
2023-03-24T21:00:39.414000Z,4212,"[[2.5556152, 17.423885, 'cam_140'], [1.7565998, 18.298843, 'cam_140']]",-1
2023-03-24T21:00:39.463000Z,9614,"[[8.338881, 3.9335241, 'cam_145']]",-1
2023-03-24T21:00:39.463000Z,7582,"[[6.529823, 7.9303226, 'cam_145']]",-1
2023-03-24T21:00:39.552000Z,9229,"[[1.7530195, 18.311478, 'cam_140'], [2.5599244, 17.4268, 'cam_140']]",-1
2023-03-24T21:00:39.552000Z,2970,"[[5.6410837, 15.19281, 'cam_140']]",2
2023-03-24T21:00:39.552000Z,3228,"[[3.554928, 14.554966, 'cam_140']]",-1
2023-03-24T21:00:39.644000Z,1699,"[[5.0322914, 9.06487, 'cam_142'], [3.4081452, 10.752568, 'cam_142'], [3.2647252, 9.355063, 'cam_142']]",5
2023-03-24T21:00:40.414000Z,4909,"[[3.7095113, 20.430227, 'cam_149']]",-1
2023-03-24T21:00:40.414000Z,9813,"[[7.763092, 19.528055, 'cam_149']]",-1
2023-03-24T21:00:40.414000Z,7894,"[[5.0500526, 12.72949, 'cam_149']]",-1
2023-03-24T21:00:40.414000Z,9794,"[[4.7350316, 16.874647, 'cam_149']]",-1
2023-03-24T21:00:40.414000Z,5640,"[[3.5555117, 29.370947, 'cam_149']]",-1
2023-03-24T21:00:40.492000Z,5726,"[[6.4724874, 7.923522, 'cam_145']]",-1
2023-03-24T21:00:40.531000Z,2250,"[[3.5319846, 10.952665, 'cam_142'], [3.715424, 10.04325, 'cam_142'], [4.997774, 9.131023, 'cam_142']]",5
2023-03-24T21:00:40.623000Z,5344,"[[3.562148, 29.36745, 'cam_149']]",-1
2023-03-24T21:00:40.623000Z,5500,"[[4.7411127, 16.922506, 'cam_149']]",-1
2023-03-24T21:00:40.623000Z,2794,"[[3.7172506, 20.475414, 'cam_149']]",-1
2023-03-24T21:00:40.623000Z,4765,"[[7.744211, 19.564232, 'cam_149']]",-1
2023-03-24T21:00:40.623000Z,7991,"[[5.075448, 12.690831, 'cam_149']]",-1
2023-03-24T21:00:40.706000Z,1552,"[[13.67448, -2.364226, 'cam_133']]",-1
2023-03-24T21:00:40.706000Z,6600,"[[8.526441, 1.9288269, 'cam_133']]",-1
2023-03-24T21:00:40.706000Z,4099,"[[6.5363016, 1.7194042, 'cam_133']]",-1
2023-03-24T21:00:40.764000Z,7019,"[[8.835441, 1.8695933, 'cam_145']]",-1
2023-03-24T21:00:40.764000Z,3431,"[[6.8452444, 6.2100315, 'cam_145'], [6.502906, 7.9408593, 'cam_145']]",-1
2023-03-24T21:00:40.865000Z,3005,"[[4.6896305, 12.777473, 'cam_151'], [3.6317074, 13.022693, 'cam_151']]",-1
2023-03-24T21:00:40.942000Z,2454,"[[6.848667, 6.2254205, 'cam_145'], [6.499991, 7.946244, 'cam_145']]",-1
2023-03-24T21:00:40.942000Z,1069,"[[8.844177, 1.7896103, 'cam_145']]",-1
2023-03-24T21:00:41.058000Z,2747,"[[3.457818, 29.453617, 'cam_149']]",-1
2023-03-24T21:00:41.058000Z,2058,"[[4.678241, 17.000027, 'cam_149']]",-1
2023-03-24T21:00:41.058000Z,1063,"[[3.6596072, 21.022097, 'cam_149']]",-1
2023-03-24T21:00:41.058000Z,6970,"[[7.532239, 19.630854, 'cam_149']]",-1
2023-03-24T21:00:41.144000Z,6102,"[[4.6575947, 16.809155, 'cam_149']]",-1
2023-03-24T21:00:41.144000Z,6264,"[[3.5381138, 29.239752, 'cam_149']]",-1
2023-03-24T21:00:41.144000Z,8115,"[[3.6854765, 21.3843, 'cam_149']]",-1
2023-03-24T21:00:41.144000Z,7359,"[[7.5704994, 19.495535, 'cam_149']]",-1
2023-03-24T21:00:41.144000Z,1724,"[[5.5776844, 12.183331, 'cam_149']]",-1
2023-03-24T21:00:41.216000Z,5963,"[[3.715468, 21.430035, 'cam_149']]",-1
2023-03-24T21:00:41.216000Z,5149,"[[7.501401, 19.421469, 'cam_149']]",-1
2023-03-24T21:00:41.216000Z,3188,"[[5.6047344, 12.137353, 'cam_149']]",-1
2023-03-24T21:00:41.216000Z,4523,"[[4.6976633, 16.860962, 'cam_149']]",-1
2023-03-24T21:00:41.216000Z,8982,"[[3.5472715, 29.256496, 'cam_149']]",-1
2023-03-24T21:00:41.294000Z,4570,"[[6.540906, 1.6519017, 'cam_133']]",-1
2023-03-24T21:00:41.294000Z,4983,"[[4.3092446, 2.5352957, 'cam_133']]",-1
2023-03-24T21:00:41.294000Z,5747,"[[9.161309, 1.0530586, 'cam_133']]",-1
2023-03-24T21:00:41.294000Z,3837,"[[13.568158, -2.1912715, 'cam_133']]",-1
2023-03-24T21:00:41.365000Z,6446,"[[6.479107, 7.950924, 'cam_145'], [6.8344054, 6.2116055, 'cam_145']]",-1
2023-03-24T21:00:41.404000Z,8583,"[[5.6104317, 15.218102, 'cam_140']]",2
2023-03-24T21:00:41.404000Z,3343,"[[3.7024376, 14.325373, 'cam_140']]",-1
2023-03-24T21:00:41.404000Z,8707,"[[2.509851, 17.560276, 'cam_140'], [3.452692, 17.41546, 'cam_140'], [1.8318574, 17.907331, 'cam_140']]",-1
2023-03-24T21:00:41.486000Z,6583,"[[3.5069706, 17.312807, 'cam_140'], [2.5009592, 17.59747, 'cam_140'], [1.8660928, 17.655807, 'cam_140']]",-1
2023-03-24T21:00:41.486000Z,2003,"[[5.606631, 15.242751, 'cam_140']]",2
2023-03-24T21:00:41.486000Z,2058,"[[3.6922777, 14.370168, 'cam_140']]",6
2023-03-24T21:00:41.572000Z,5947,"[[9.619593, -0.5212796, 'cam_145']]",-1
2023-03-24T21:00:41.572000Z,5421,"[[6.4179573, 7.9885907, 'cam_145']]",-1
2023-03-24T21:00:41.627000Z,4852,"[[3.632758, 22.128012, 'cam_149']]",-1
2023-03-24T21:00:41.627000Z,5401,"[[3.5543194, 29.087265, 'cam_149']]",-1
2023-03-24T21:00:41.627000Z,7374,"[[7.328847, 19.440468, 'cam_149']]",-1
2023-03-24T21:00:41.627000Z,4517,"[[4.6917305, 16.795645, 'cam_149']]",-1
2023-03-24T21:00:41.627000Z,3062,"[[5.960617, 11.712982, 'cam_149']]",-1
2023-03-24T21:00:41.696000Z,1647,"[[3.6383808, 22.12798, 'cam_149']]",-1
2023-03-24T21:00:41.696000Z,2989,"[[7.375395, 19.21326, 'cam_149']]",-1
2023-03-24T21:00:41.696000Z,9736,"[[6.0193815, 11.62723, 'cam_149']]",-1
2023-03-24T21:00:41.696000Z,8005,"[[4.700481, 16.773014, 'cam_149']]",-1
2023-03-24T21:00:41.696000Z,1630,"[[3.5316908, 29.098896, 'cam_149']]",-1
2023-03-24T21:00:41.794000Z,5485,"[[3.647155, 17.067438, 'cam_140'], [2.506743, 17.604475, 'cam_140'], [1.9023268, 17.285868, 'cam_140']]",-1
2023-03-24T21:00:41.794000Z,1729,"[[5.555156, 15.259202, 'cam_140']]",2
2023-03-24T21:00:41.871000Z,7616,"[[3.6466677, 22.158308, 'cam_149']]",-1
2023-03-24T21:00:41.871000Z,7629,"[[7.2878833, 19.211008, 'cam_149']]",-1
2023-03-24T21:00:41.871000Z,4079,"[[6.0739703, 11.533447, 'cam_149']]",-1
2023-03-24T21:00:41.871000Z,3572,"[[4.7045236, 16.755295, 'cam_149']]",-1
2023-03-24T21:00:41.871000Z,7138,"[[3.52591, 29.089195, 'cam_149']]",-1
